market_id,ticker,slug,ric,release_dt_utc,release_dt_ny,release_date_ny,release_timing,purchase_date,event_trading_date,signal_cutoff_ny,signal_cutoff_utc
675612,BJ,bj-quarterly-earnings-nongaap-eps-11-21-2025-1pt09,BJ,2025-11-21T11:45:00Z,2025-11-21T11:45:00Z,2025-11-21,before_open,2025-11-20,2025-11-21,2025-11-20T21:00:00Z,2025-11-20T21:00:00Z
668520,SNEX,snex-quarterly-earnings-gaap-eps-11-18-2025-1pt56,SNEX.N,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z,2025-11-24,after_close,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
674910,WWD,wwd-quarterly-earnings-gaap-eps-11-24-2025-1pt88,WWD.N,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z,2025-11-24,after_close,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675603,ZM,zm-quarterly-earnings-nongaap-eps-11-24-2025-1pt44,ZM.N,2025-11-24T21:05:00Z,2025-11-24T21:05:00Z,2025-11-24,after_close,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675618,SMTC,smtc-quarterly-earnings-nongaap-eps-11-24-2025-0pt45,SMTC.N,2025-11-24T21:05:00Z,2025-11-24T21:05:00Z,2025-11-24,after_close,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
674923,BURL,burl-quarterly-earnings-gaap-eps-11-25-2025-1pt55,BURL.N,2025-11-25T11:45:00Z,2025-11-25T11:45:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675613,ADI,adi-quarterly-earnings-nongaap-eps-11-25-2025-2pt23,ADI.N,2025-11-25T12:00:00Z,2025-11-25T12:00:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675619,ANF,anf-quarterly-earnings-gaap-eps-11-25-2025-2pt22,ANF,2025-11-25T12:30:00Z,2025-11-25T12:30:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675620,KSS,kss-quarterly-earnings-gaap-eps-11-25-2025-neg0pt21,KSS,2025-11-25T12:00:00Z,2025-11-25T12:00:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675627,DKS,dks-quarterly-earnings-nongaap-eps-11-25-2025-2pt7,DKS,2025-11-25T12:00:01Z,2025-11-25T12:00:01Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675628,BBY,bby-quarterly-earnings-nongaap-eps-11-25-2025-1pt31,BBY,2025-11-25T12:00:00Z,2025-11-25T12:00:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
675629,SJM,sjm-quarterly-earnings-nongaap-eps-11-25-2025-2pt1,SJM,2025-11-25T12:00:00Z,2025-11-25T12:00:00Z,2025-11-25,before_open,2025-11-24,2025-11-25,2025-11-24T21:00:00Z,2025-11-24T21:00:00Z
674922,PD,pd-quarterly-earnings-nongaap-eps-11-25-2025-0pt25,PD,2025-11-25T21:05:00Z,2025-11-25T21:05:00Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675496,URBN,urbn-quarterly-earnings-gaap-eps-11-25-2025-1pt18,URBN.N,2025-11-25T21:05:01Z,2025-11-25T21:05:01Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675614,DELL,dell-quarterly-earnings-nongaap-eps-11-25-2025-2pt47,DELL.N,2025-11-25T22:00:00Z,2025-11-25T22:00:00Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675615,ADSK,adsk-quarterly-earnings-nongaap-eps-11-25-2025-2pt5,ADSK.N,2025-11-25T21:01:00Z,2025-11-25T21:01:00Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675616,WDAY,wday-quarterly-earnings-nongaap-eps-11-25-2025-2pt17,WDAY.N,2025-11-25T21:01:00Z,2025-11-25T21:01:00Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675617,HPQ,hpq-quarterly-earnings-nongaap-eps-11-25-2025-0pt92,HPQ,2025-11-25T21:15:00Z,2025-11-25T21:15:00Z,2025-11-25,after_close,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
675621,DE,de-quarterly-earnings-gaap-eps-11-26-2025-3pt87,DE,2025-11-26T11:27:50Z,2025-11-26T11:27:50Z,2025-11-26,before_open,2025-11-25,2025-11-26,2025-11-25T21:00:00Z,2025-11-25T21:00:00Z
674921,FRO,fro-quarterly-earnings-nongaap-eps-11-28-2025-0pt23,FRO,2025-11-21T06:29:00Z,2025-11-21T06:29:00Z,2025-11-21,before_open,2025-11-20,2025-11-21,2025-11-20T21:00:00Z,2025-11-20T21:00:00Z
696247,MDB,mdb-quarterly-earnings-nongaap-eps-12-01-2025-0pt79,MDB.N,2025-12-01T21:05:00Z,2025-12-01T21:05:00Z,2025-12-01,after_close,2025-12-01,2025-12-02,2025-12-01T21:00:00Z,2025-12-01T21:00:00Z
696263,UNFI,unfi-quarterly-earnings-nongaap-eps-12-02-2025-0pt4,UNFI.N,2025-12-02T12:00:00Z,2025-12-02T12:00:00Z,2025-12-02,before_open,2025-12-01,2025-12-02,2025-12-01T21:00:00Z,2025-12-01T21:00:00Z
696252,CRWD,crwd-quarterly-earnings-nongaap-eps-12-02-2025-0pt94,CRWD.N,2025-12-02T21:10:00Z,2025-12-02T21:10:00Z,2025-12-02,after_close,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
696257,OKTA,okta-quarterly-earnings-nongaap-eps-12-02-2025-0pt76,OKTA.N,2025-12-02T21:01:00Z,2025-12-02T21:01:00Z,2025-12-02,after_close,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
696258,AEO,aeo-quarterly-earnings-gaap-eps-12-02-2025-0pt43,AEO,2025-12-02T21:10:00Z,2025-12-02T21:10:00Z,2025-12-02,after_close,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
696259,ASAN,asan-quarterly-earnings-nongaap-eps-12-02-2025-0pt06,ASAN.N,2025-12-02T21:05:00Z,2025-12-02T21:05:00Z,2025-12-02,after_close,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
697448,DLTR,dltr-quarterly-earnings-nongaap-eps-12-03-2025-1pt08,DLTR.N,2025-12-03T11:30:00Z,2025-12-03T11:30:00Z,2025-12-03,before_open,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
697451,M,m-quarterly-earnings-nongaap-eps-12-03-2025-neg0pt15,M,2025-12-03T11:55:00Z,2025-12-03T11:55:00Z,2025-12-03,before_open,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
697452,CXM,cxm-quarterly-earnings-nongaap-eps-12-03-2025-0pt09,CXM,2025-12-03T12:05:00Z,2025-12-03T12:05:00Z,2025-12-03,before_open,2025-12-02,2025-12-03,2025-12-02T21:00:00Z,2025-12-02T21:00:00Z
697446,CRM,crm-quarterly-earnings-nongaap-eps-12-03-2025-2pt86,CRM,2025-12-03T21:01:00Z,2025-12-03T21:01:00Z,2025-12-03,after_close,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
697447,SNOW,snow-quarterly-earnings-nongaap-eps-12-03-2025-0pt31,SNOW.N,2025-12-03T21:05:00Z,2025-12-03T21:05:00Z,2025-12-03,after_close,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
700377,FIVE,five-quarterly-earnings-nongaap-eps-12-03-2025-0pt24,FIVE.N,2025-12-03T21:01:00Z,2025-12-03T21:01:00Z,2025-12-03,after_close,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
697463,DG,dg-quarterly-earnings-gaap-eps-12-04-2025-0pt92,DG,2025-12-04T11:50:00Z,2025-12-04T11:50:00Z,2025-12-04,before_open,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
697475,KR,kr-quarterly-earnings-nongaap-eps-12-04-2025-1pt03,KR,2025-12-04T13:00:03Z,2025-12-04T13:00:03Z,2025-12-04,before_open,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
697476,BBW,bbw-quarterly-earnings-gaap-eps-12-04-2025-0pt59,BBW,2025-12-04T11:45:00Z,2025-12-04T11:45:00Z,2025-12-04,before_open,2025-12-03,2025-12-04,2025-12-03T21:00:00Z,2025-12-03T21:00:00Z
697462,HPE,hpe-quarterly-earnings-nongaap-eps-12-04-2025-0pt58,HPE,2025-12-04T21:05:00Z,2025-12-04T21:05:00Z,2025-12-04,after_close,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
697468,IOT,iot-quarterly-earnings-nongaap-eps-12-04-2025-0pt12,IOT,2025-12-04T21:10:00Z,2025-12-04T21:10:00Z,2025-12-04,after_close,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
697469,RBRK,rbrk-quarterly-earnings-nongaap-eps-12-04-2025-neg0pt17,RBRK.N,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z,2025-12-04,after_close,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
697470,DOCU,docu-quarterly-earnings-nongaap-eps-12-04-2025-0pt91,DOCU.N,2025-12-04T21:05:00Z,2025-12-04T21:05:00Z,2025-12-04,after_close,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
697477,SWBI,swbi-quarterly-earnings-nongaap-eps-12-04-2025-0pt02,SWBI.N,2025-12-04T21:05:18Z,2025-12-04T21:05:18Z,2025-12-04,after_close,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
697474,VSCO,vsco-quarterly-earnings-nongaap-eps-12-05-2025-neg0pt59,VSCO.N,2025-12-05T12:00:00Z,2025-12-05T12:00:00Z,2025-12-05,before_open,2025-12-04,2025-12-05,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z
701948,ORCL,orcl-quarterly-earnings-nongaap-eps-12-08-2025-1pt64,ORCL.N,2025-12-10T22:00:00Z,2025-12-10T22:00:00Z,2025-12-10,after_close,2025-12-10,2025-12-11,2025-12-10T21:00:00Z,2025-12-10T21:00:00Z
697472,KFY,kfy-quarterly-earnings-nongaap-eps-12-04-2025-1pt31,KFY,2025-12-09T11:45:00Z,2025-12-09T11:45:00Z,2025-12-09,before_open,2025-12-08,2025-12-09,2025-12-08T21:00:00Z,2025-12-08T21:00:00Z
697473,ASO,aso-quarterly-earnings-nongaap-eps-12-09-2025-1pt06,ASO.N,2025-12-09T13:00:02Z,2025-12-09T13:00:02Z,2025-12-09,before_open,2025-12-08,2025-12-09,2025-12-08T21:00:00Z,2025-12-08T21:00:00Z
701950,AZO,azo-quarterly-earnings-gaap-eps-12-09-2025-32pt58,AZO,2025-12-09T11:55:00Z,2025-12-09T11:55:00Z,2025-12-09,before_open,2025-12-08,2025-12-09,2025-12-08T21:00:00Z,2025-12-08T21:00:00Z
701985,CPB,cpb-quarterly-earnings-nongaap-eps-12-09-2025-0pt73,CPB.N,2025-12-09T12:15:00Z,2025-12-09T12:15:00Z,2025-12-09,before_open,2025-12-08,2025-12-09,2025-12-08T21:00:00Z,2025-12-08T21:00:00Z
701986,DBI,dbi-quarterly-earnings-nongaap-eps-12-09-2025-0pt16,DBI,2025-12-09T11:45:00Z,2025-12-09T11:45:00Z,2025-12-09,before_open,2025-12-08,2025-12-09,2025-12-08T21:00:00Z,2025-12-08T21:00:00Z
697471,CBRL,cbrl-quarterly-earnings-nongaap-eps-11-27-2025-neg0pt65,CBRL.N,2025-12-09T21:05:00Z,2025-12-09T21:05:00Z,2025-12-09,after_close,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
701955,CASY,casy-quarterly-earnings-gaap-eps-12-09-2025-5pt2,CASY.N,2025-12-09T21:30:00Z,2025-12-09T21:30:00Z,2025-12-09,after_close,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
701987,PLAY,play-quarterly-earnings-nongaap-eps-12-09-2025-neg1pt02,PLAY.N,2025-12-09T21:05:00Z,2025-12-09T21:05:00Z,2025-12-09,after_close,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
701993,GME,gme-quarterly-earnings-nongaap-eps-12-09-2025-0pt2,GME,2025-12-09T21:02:00Z,2025-12-09T21:02:00Z,2025-12-09,after_close,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
899878,BRZE,brze-quarterly-earnings-nongaap-eps-12-09-2025-0pt07,BRZE.N,2025-12-09T21:05:00Z,2025-12-09T21:05:00Z,2025-12-09,after_close,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
701960,CHWY,chwy-quarterly-earnings-nongaap-eps-12-10-2025-0pt3,CHWY.N,2025-12-10T12:05:00Z,2025-12-10T12:05:00Z,2025-12-10,before_open,2025-12-09,2025-12-10,2025-12-09T21:00:00Z,2025-12-09T21:00:00Z
701961,ADBE,adbe-quarterly-earnings-nongaap-eps-12-10-2025-5pt4,ADBE.N,2025-12-10T21:05:00Z,2025-12-10T21:05:00Z,2025-12-10,after_close,2025-12-10,2025-12-11,2025-12-10T21:00:00Z,2025-12-10T21:00:00Z
701994,MTN,mtn-quarterly-earnings-gaap-eps-12-10-2025-neg5pt24,MTN,2025-12-10T21:05:00Z,2025-12-10T21:05:00Z,2025-12-10,after_close,2025-12-10,2025-12-11,2025-12-10T21:00:00Z,2025-12-10T21:00:00Z
898889,AVGO,avgo-quarterly-earnings-nongaap-eps-12-11-2025-1pt87,AVGO.N,2025-12-11T21:15:00Z,2025-12-11T21:15:00Z,2025-12-11,after_close,2025-12-11,2025-12-12,2025-12-11T21:00:00Z,2025-12-11T21:00:00Z
899875,COST,cost-quarterly-earnings-gaap-eps-12-11-2025-4pt28,COST.N,2025-12-11T21:00:00Z,2025-12-11T21:00:00Z,2025-12-11,after_close,2025-12-11,2025-12-12,2025-12-11T21:00:00Z,2025-12-11T21:00:00Z
899876,LULU,lulu-quarterly-earnings-gaap-eps-12-11-2025-2pt21,LULU.N,2025-12-11T21:06:00Z,2025-12-11T21:06:00Z,2025-12-11,after_close,2025-12-11,2025-12-12,2025-12-11T21:00:00Z,2025-12-11T21:00:00Z
899877,RH,rh-quarterly-earnings-nongaap-eps-12-11-2025-2pt16,RH,2025-12-11T21:46:00Z,2025-12-11T21:46:00Z,2025-12-11,after_close,2025-12-11,2025-12-12,2025-12-11T21:00:00Z,2025-12-11T21:00:00Z
899879,LEN,len-quarterly-earnings-gaap-eps-12-16-2025-2pt22,LEN,2025-12-16T21:30:00Z,2025-12-16T21:30:00Z,2025-12-16,after_close,2025-12-16,2025-12-17,2025-12-16T21:00:00Z,2025-12-16T21:00:00Z
703111,GIS,gis-quarterly-earnings-nongaap-eps-12-17-2025-1pt02,GIS,2025-12-17T12:00:00Z,2025-12-17T12:00:00Z,2025-12-17,before_open,2025-12-16,2025-12-17,2025-12-16T21:00:00Z,2025-12-16T21:00:00Z
703110,MU,mu-quarterly-earnings-nongaap-eps-12-17-2025-3pt78,MU.N,2025-12-17T21:01:00Z,2025-12-17T21:01:00Z,2025-12-17,after_close,2025-12-17,2025-12-18,2025-12-17T21:00:00Z,2025-12-17T21:00:00Z
703120,ACN,acn-quarterly-earnings-gaap-eps-12-18-2025-3pt44,ACN,2025-12-18T11:39:00Z,2025-12-18T11:39:00Z,2025-12-18,before_open,2025-12-17,2025-12-18,2025-12-17T21:00:00Z,2025-12-17T21:00:00Z
703171,FDS,fds-quarterly-earnings-nongaap-eps-12-18-2025-4pt34,FDS,2025-12-18T12:00:01Z,2025-12-18T12:00:01Z,2025-12-18,before_open,2025-12-17,2025-12-18,2025-12-17T21:00:00Z,2025-12-17T21:00:00Z
703172,KMX,kmx-quarterly-earnings-gaap-eps-12-18-2025-0pt33,KMX,2025-12-18T11:50:00Z,2025-12-18T11:50:00Z,2025-12-18,before_open,2025-12-17,2025-12-18,2025-12-17T21:00:00Z,2025-12-17T21:00:00Z
703173,CTAS,ctas-quarterly-earnings-gaap-eps-12-18-2025-1pt2,CTAS.N,2025-12-18T13:30:00Z,2025-12-18T13:30:00Z,2025-12-18,before_open,2025-12-17,2025-12-18,2025-12-17T21:00:00Z,2025-12-17T21:00:00Z
703174,PAYX,payx-quarterly-earnings-nongaap-eps-12-18-2025-1pt23,PAYX.N,2025-12-19T13:30:00Z,2025-12-19T13:30:00Z,2025-12-19,before_open,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
703121,NKE,nke-quarterly-earnings-gaap-eps-12-18-2025-0pt37,NKE,2025-12-18T21:15:00Z,2025-12-18T21:15:00Z,2025-12-18,after_close,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
703122,FDX,fdx-quarterly-earnings-nongaap-eps-12-18-2025-4pt03,FDX,2025-12-18T21:07:00Z,2025-12-18T21:07:00Z,2025-12-18,after_close,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
899880,KBH,kbh-quarterly-earnings-gaap-eps-12-18-2025-1pt79,KBH,2025-12-18T21:10:00Z,2025-12-18T21:10:00Z,2025-12-18,after_close,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
703175,LW,lw-quarterly-earnings-nongaap-eps-12-19-2025-0pt63,LW,2025-12-19T13:30:00Z,2025-12-19T13:30:00Z,2025-12-19,before_open,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
703176,CCL,ccl-quarterly-earnings-nongaap-eps-12-19-2025-0pt25,CCL,2025-12-19T13:30:00Z,2025-12-19T13:30:00Z,2025-12-19,before_open,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
899881,CAG,cag-quarterly-earnings-nongaap-eps-12-19-2025-0pt44,CAG,2025-12-19T12:30:00Z,2025-12-19T12:30:00Z,2025-12-19,before_open,2025-12-18,2025-12-19,2025-12-18T21:00:00Z,2025-12-18T21:00:00Z
973541,JEF,jef-quarterly-earnings-gaap-eps-01-07-2026-0pt96,JEF,2026-01-07T21:15:00Z,2026-01-07T21:15:00Z,2026-01-07,after_close,2026-01-07,2026-01-08,2026-01-07T21:00:00Z,2026-01-07T21:00:00Z
973542,WDFC,wdfc-quarterly-earnings-gaap-eps-01-08-2026-1pt45,WDFC.N,2026-01-08T21:05:00Z,2026-01-08T21:05:00Z,2026-01-08,after_close,2026-01-08,2026-01-09,2026-01-08T21:00:00Z,2026-01-08T21:00:00Z
1069148,JPM,jpm-quarterly-earnings-gaap-eps-01-13-2026-4pt94,JPM,2026-01-13T11:48:00Z,2026-01-13T11:48:00Z,2026-01-13,before_open,2026-01-12,2026-01-13,2026-01-12T21:00:00Z,2026-01-12T21:00:00Z
1069149,BK,bk-quarterly-earnings-nongaap-eps-01-13-2026-1pt99,BK,2026-01-13T13:30:00Z,2026-01-13T13:30:00Z,2026-01-13,before_open,2026-01-12,2026-01-13,2026-01-12T21:00:00Z,2026-01-12T21:00:00Z
1069150,DAL,dal-quarterly-earnings-nongaap-eps-01-13-2026-1pt57,DAL,2026-01-13T11:30:00Z,2026-01-13T11:30:00Z,2026-01-13,before_open,2026-01-12,2026-01-13,2026-01-12T21:00:00Z,2026-01-12T21:00:00Z
1099134,BAC,bac-quarterly-earnings-gaap-eps-01-14-2026-0pt97,BAC,2026-01-14T11:45:00Z,2026-01-14T11:45:00Z,2026-01-14,before_open,2026-01-13,2026-01-14,2026-01-13T21:00:00Z,2026-01-13T21:00:00Z
1099135,WFC,wfc-quarterly-earnings-gaap-eps-01-14-2026-1pt68,WFC,2026-01-14T12:00:00Z,2026-01-14T12:00:00Z,2026-01-14,before_open,2026-01-13,2026-01-14,2026-01-13T21:00:00Z,2026-01-13T21:00:00Z
1099148,C,c-quarterly-earnings-gaap-eps-01-14-2026-1pt69,C,2026-01-14T13:00:02Z,2026-01-14T13:00:02Z,2026-01-14,before_open,2026-01-13,2026-01-14,2026-01-13T21:00:00Z,2026-01-13T21:00:00Z
1099149,MS,ms-quarterly-earnings-gaap-eps-01-15-2026-2pt42,MS,2026-01-15T12:30:00Z,2026-01-15T12:30:00Z,2026-01-15,before_open,2026-01-14,2026-01-15,2026-01-14T21:00:00Z,2026-01-14T21:00:00Z
1099181,GS,gs-quarterly-earnings-gaap-eps-01-15-2026-11pt49,GS,2026-01-15T12:30:00Z,2026-01-15T12:30:00Z,2026-01-15,before_open,2026-01-14,2026-01-15,2026-01-14T21:00:00Z,2026-01-14T21:00:00Z
1114909,TSM,tsm-quarterly-earnings-gaap-eps-01-15-2026-2pt92,TSM,NA,NA,NA,NA,NA,NA,NA,NA
1125598,BLK,blk-quarterly-earnings-nongaap-eps-01-15-2026-12pt64,BLK,2026-01-15T11:00:00Z,2026-01-15T11:00:00Z,2026-01-15,before_open,2026-01-14,2026-01-15,2026-01-14T21:00:00Z,2026-01-14T21:00:00Z
1099182,PNC,pnc-quarterly-earnings-gaap-eps-01-16-2026-4pt16,PNC,2026-01-16T11:34:19Z,2026-01-16T11:34:19Z,2026-01-16,before_open,2026-01-15,2026-01-16,2026-01-15T21:00:00Z,2026-01-15T21:00:00Z
1099187,STT,stt-quarterly-earnings-gaap-eps-01-16-2026-2pt67,STT,2026-01-16T12:30:00Z,2026-01-16T12:30:00Z,2026-01-16,before_open,2026-01-15,2026-01-16,2026-01-15T21:00:00Z,2026-01-15T21:00:00Z
1099457,MTB,mtb-quarterly-earnings-gaap-eps-01-16-2026-4pt5,MTB,2026-01-16T10:30:00Z,2026-01-16T10:30:00Z,2026-01-16,before_open,2026-01-15,2026-01-16,2026-01-15T21:00:00Z,2026-01-15T21:00:00Z
1118263,USB,usb-quarterly-earnings-gaap-eps-01-20-2026-1pt19,USB,2026-01-20T11:45:00Z,2026-01-20T11:45:00Z,2026-01-20,before_open,2026-01-16,2026-01-20,2026-01-16T21:00:00Z,2026-01-16T21:00:00Z
1118342,KEY,key-quarterly-earnings-gaap-eps-01-20-2026-0pt39,KEY,2026-01-20T11:30:00Z,2026-01-20T11:30:00Z,2026-01-20,before_open,2026-01-16,2026-01-20,2026-01-16T21:00:00Z,2026-01-16T21:00:00Z
1118343,MMM,mmm-quarterly-earnings-nongaap-eps-01-20-2026-1pt81,MMM,2026-01-20T11:30:00Z,2026-01-20T11:30:00Z,2026-01-20,before_open,2026-01-16,2026-01-20,2026-01-16T21:00:00Z,2026-01-16T21:00:00Z
1118344,MBWM,mbwm-quarterly-earnings-gaap-eps-01-20-2026-1pt34,MBWM.N,2026-01-20T10:05:00Z,2026-01-20T10:05:00Z,2026-01-20,before_open,2026-01-16,2026-01-20,2026-01-16T21:00:00Z,2026-01-16T21:00:00Z
1118155,IBKR,ibkr-quarterly-earnings-nongaap-eps-01-20-2026-0pt56,IBKR.N,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z,2026-01-20,after_close,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1118156,UAL,ual-quarterly-earnings-nongaap-eps-01-20-2026-2pt98,UAL.N,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z,2026-01-20,after_close,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1118157,WTFC,wtfc-quarterly-earnings-gaap-eps-01-20-2026-2pt92,WTFC.N,2026-01-20T22:00:03Z,2026-01-20T22:00:03Z,2026-01-20,after_close,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1118261,BFC,bfc-quarterly-earnings-gaap-eps-01-20-2026-1pt8,BFC.N,2026-01-22T21:00:00Z,2026-01-22T21:00:00Z,2026-01-22,after_close,2026-01-22,2026-01-23,2026-01-22T21:00:00Z,2026-01-22T21:00:00Z
1118262,NFLX,nflx-quarterly-earnings-gaap-eps-01-20-2026-0pt55,NFLX.N,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z,2026-01-20,after_close,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1125126,TFC,tfc-quarterly-earnings-nongaap-eps-01-21-2026-1pt1,TFC,2026-01-21T13:30:00Z,2026-01-21T13:30:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1125566,UNTY,unty-quarterly-earnings-gaap-eps-01-21-2026-1pt36,UNTY.N,2026-01-13T11:00:00Z,2026-01-13T11:00:00Z,2026-01-13,before_open,2026-01-12,2026-01-13,2026-01-12T21:00:00Z,2026-01-12T21:00:00Z
1125627,SCHW,schw-quarterly-earnings-nongaap-eps-01-21-2026-1pt36,SCHW.N,2026-01-21T12:30:00Z,2026-01-21T12:30:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1125915,JNJ,jnj-quarterly-earnings-nongaap-eps-01-21-2026-2pt51,JNJ,2026-01-21T11:20:00Z,2026-01-21T11:20:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1126021,CFG,cfg-quarterly-earnings-nongaap-eps-01-21-2026-1pt11,CFG,2026-01-21T11:20:00Z,2026-01-21T11:20:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1126184,HAL,hal-quarterly-earnings-nongaap-eps-01-21-2026-0pt54,HAL,2026-01-21T11:45:00Z,2026-01-21T11:45:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1126201,ALLY,ally-quarterly-earnings-nongaap-eps-01-21-2026-1pt04,ALLY.N,2026-01-21T12:25:00Z,2026-01-21T12:25:00Z,2026-01-21,before_open,2026-01-20,2026-01-21,2026-01-20T21:00:00Z,2026-01-20T21:00:00Z
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,2026-01-21T21:05:00Z,2026-01-21T21:05:00Z,2026-01-21,after_close,2026-01-21,2026-01-22,2026-01-21T21:00:00Z,2026-01-21T21:00:00Z
1139368,AAL,aal-quarterly-earnings-nongaap-eps-01-22-2026-0pt4,AAL.N,2026-01-27T12:00:02Z,2026-01-27T12:00:02Z,2026-01-27,before_open,2026-01-26,2026-01-27,2026-01-26T21:00:00Z,2026-01-26T21:00:00Z
1139580,PG,pg-quarterly-earnings-nongaap-eps-01-22-2026-1pt87,PG,2026-01-22T12:00:01Z,2026-01-22T12:00:01Z,2026-01-22,before_open,2026-01-21,2026-01-22,2026-01-21T21:00:00Z,2026-01-21T21:00:00Z
